Rainfall_mm,GDD_HeatUnits,Solar_Radiation,Soil_pH,Clay_Percent,Sand_Percent,Organic_Carbon,Nitrogen_Base,Phosphorus_Base,Urea_Bags,DAP_Bags,Water_Source,Seed_Type,Land_Size_Acres,Yield_Maunds
524.5991883601898,2427.277141592597,28.596561800166164,6.997619158757567,37.88654768551922,28.737171882157988,1.1810526202691956,36.78043139278659,17.733858287158835,0,0,2,1,5.255470084543477,37.40812114944561
245.55259980522428,1251.2548547790577,17.088680566763927,7.117692108976128,17.737413718259305,32.236317134791236,0.7516825779220533,31.49127932300889,9.424756396133674,2,3,1,0,21.70417768796534,31.349233147600117
231.82123524319528,2117.247724270395,22.986310234128258,7.815360367528987,35.66017925025007,16.87704384346739,0.7094611917549634,50.25580764758189,18.541474253168957,4,3,2,0,10.426262054193261,41.70481375129174
232.53202943404523,2402.8228126403656,21.166434039010596,7.068529910738801,20.393125517611978,17.411105171834684,0.9781280449018326,71.93870218236393,20.444805517865532,0,1,1,0,1.104975574792224,16.603541688508027
286.90900933179194,1434.7479486655336,20.21014989388264,8.10501753153473,45.44344435254065,11.452406392846722,0.41922359070773385,34.48098223024999,14.464263737687975,5,2,2,1,7.572923672928904,47.735081143322354
386.140394234507,1938.3287997184184,28.497500185309086,7.251771202492062,45.82759777066466,21.27236373185054,0.7922239624138117,24.71217456756792,17.354538481235885,5,3,1,1,15.34309583669344,58.77523608130277
344.3752583889521,2390.1347868644543,15.327350951632342,6.377718320805893,21.89148817125306,29.591063146678625,0.7916228401177658,41.38428415097988,14.126518476447972,0,1,1,1,20.18238318303923,28.822127064235534
281.0531130891188,1244.1297721615385,24.956845292633837,8.237775590458678,19.19975015852962,40.02772198990651,0.3805258105293485,64.85910947389867,22.88182738515691,0,2,2,1,4.201326810238229,23.369082651285325
425.33380262507075,2106.6463474208917,29.450916513203257,6.942971643941036,26.45215888264925,33.34246066105382,0.6761856769562222,53.041432681687674,14.957383610286383,2,2,2,0,3.6529927460016482,34.593110457454145
212.7722372934188,1586.553709584316,23.402522751927627,7.3251938869580835,19.621263407205948,25.2388713189913,1.0679563187104817,69.00760217446086,21.83617418057638,0,3,1,0,23.13022368573596,23.06002700079439
281.4650918408482,2401.715053989489,29.052336930496377,7.982154096376945,36.895353731668145,43.35920400379482,1.0705382597951942,77.57552885655403,21.02704116540497,0,1,0,1,19.027560827741983,21.527761641169857
314.86282948216126,2462.375718714978,15.783868189290356,7.064386008586651,43.04258738193142,35.173582020154115,0.3893138984277129,67.55974860509701,13.21009642696713,4,2,2,1,15.154710418673883,49.04996794064415
355.23149289766616,2427.546435847464,21.28189978611242,6.3471227059814606,36.92368523644868,42.55578210018925,0.3816487944730478,56.2281847306252,9.6016898371495,5,2,1,1,19.460482959902272,49.4806838454208
503.3291826268561,1816.478481654703,18.902366864430768,7.172194722233316,42.97401788997398,28.465579064525798,0.5364259293017417,49.600495283142834,13.121642651195419,2,0,2,0,11.292504671359323,29.07635991925139
239.85320197126188,2320.6554462861077,25.962314474710947,8.65556631500519,25.879686488298965,19.061649617759887,1.087289456298594,22.404145180896002,21.524347515504402,5,0,2,1,19.202937935419037,44.39924901257237
381.4054972861252,2297.9142180955914,29.7194563574587,7.868509432976252,16.252678828354433,11.84893402276527,0.41601232656614906,79.05931872884247,9.552650716387847,2,3,2,0,9.923271790588858,32.05242531547327
416.5865559879191,1614.8306152162322,18.847950936663718,7.945845786534738,39.51803789590369,35.412969801934764,0.9479971223647015,43.008867354502556,15.488726917154986,5,0,2,1,6.858269739822457,49.8647876855056
170.90268572399899,2277.5901163958806,24.812619022111114,7.8439335994578645,24.418980205662155,14.245604930193695,0.3910490576517929,29.133692835012006,21.12193495921495,0,1,2,0,18.496322111031247,13.378528452648077
423.39518335564725,1248.1099251301405,17.9714644913961,6.7173795612945355,36.8508330091653,20.59712948951885,0.8608240683730428,60.0025313237874,12.069549502567575,5,3,0,0,11.072135011774439,50.46121718945666
226.73585565928119,1975.150842026669,23.47995381857415,7.287668046665929,20.825757679270627,28.63648177593641,0.6204605692072303,37.05729734572756,17.84419274005395,5,3,0,1,24.553050503828675,46.02443256294248
179.2732168433758,1499.011488474014,21.95898730032504,8.152443475744628,13.249185392266906,29.754580572291168,1.0100225666692801,55.14669625586286,9.912631480976291,2,0,0,0,9.387644375394423,14.895598179255632
576.9984917639999,1356.7369515104624,29.580079944473056,6.463569533638214,49.70327181951053,31.02041189454976,0.5103214039428272,55.206074470675475,7.185588907363199,1,2,1,0,23.121458092745584,30.865750308841903
584.5344148835518,1300.039162117972,24.127909090446998,6.922417217833252,16.24806031722397,15.818936562239521,0.8752816464509638,46.74378925417215,20.887684501857127,2,1,0,1,23.391101165609907,35.631525810375756
513.7788066524075,2105.1754086415817,20.242595581302282,6.91842968201122,49.536839758539244,23.290809168757704,0.5121142811182964,70.16711693270256,6.9793724681741365,2,1,0,0,6.804470729553907,25.66863833352926
287.0761961280168,1641.837452898486,16.711436773319,7.323249211745716,49.09119730265789,31.601797949093836,0.9422942548009383,35.89802369332658,10.427627901591691,2,1,1,1,20.15730835811232,37.705663169326776
193.95245130287273,2142.1968029873897,17.268702431024018,8.748958726449683,41.752724156321584,43.94366026218247,1.0863102311046737,46.91795549706405,22.1021884399488,3,3,0,0,11.393788123469562,32.1338742698319
457.9048619304706,1284.963243038625,18.379753949268526,6.375506621377937,36.3769184832799,35.467089819489104,0.414121619214084,52.261527715458286,11.929385741573345,3,1,2,0,23.020593453528353,36.088196017787105
348.0686221828206,1609.8774391797933,18.76449992010447,7.5486225853895474,33.11228201004339,42.29113149828852,1.0799361197359532,59.81748324603798,24.46090699028322,3,2,0,0,11.802982543245731,33.51881016947117
204.91720568015046,1901.3386800879384,27.759240867617066,6.666348173231747,44.64406181511339,36.67742204099619,0.8342177289728681,67.03831103033536,24.594686695477193,2,2,0,0,18.86328921609679,29.14004732962519
372.8296095500716,2227.9401142906527,23.418341824237874,8.723759018065335,21.577580864779517,30.710093911234015,0.41439944178032156,43.688436972695364,10.365520409071134,1,0,0,1,12.207217819931149,14.475674685926945
165.47483450184828,1614.378253811691,22.850863670615496,6.494589112291407,28.70724849939508,16.72081791977206,0.6847876698237407,58.76281664579576,5.819564444997809,2,1,2,1,6.467218137108548,37.632746087142465
559.1941809354519,2013.6587893681117,16.721533078038263,7.249362606140138,34.775598774660075,33.333997816237954,0.44477426413658805,29.03665718411115,19.10126568410758,0,3,2,1,5.784403094672471,34.42328425827802
266.4509917200076,2351.7710727070435,27.902095400241524,8.118500960569976,26.447619034779642,31.818284808596747,0.9303130999799125,75.95888603254872,14.019730052966874,1,0,2,0,11.210348662152294,13.807521438069784
448.1350279592919,2000.622144636996,25.842214548127256,8.031841512871358,27.09945816361072,31.086420966004326,0.9829813209761546,42.983528385260215,7.015056879191526,3,2,2,0,19.131871768341156,40.7442586821036
290.2699842402349,1502.8473171797239,16.015025428500024,7.299094455924225,23.211386700083377,27.142505379588428,0.39521686824551905,63.77128531858631,19.150456379560858,5,1,1,1,15.521715644338403,39.97758365642493
384.0306095300149,1231.7210160234995,25.61752645844653,7.100962836677068,32.56927266738144,28.502981139624648,0.7555258674251799,21.22046491293066,5.623498182238425,5,2,2,1,17.52710295761304,56.45713474535859
396.01962570447586,2331.128536071209,23.153073260139692,7.233792184237464,44.02298112060464,21.705488449133643,1.0331625504233253,32.31122857428842,22.403933809844844,4,0,2,1,7.775832417566619,49.480844694523896
233.18450498648718,1227.6502341055034,16.225880186201675,6.8871182842124625,18.061135120252516,28.17594424248061,1.1425467373958968,49.22495265941468,7.773050582266075,1,2,2,1,12.554448302982532,41.99131329936765
586.3130824940513,2337.112174489459,21.874509622929846,6.73386564063768,47.37732155013766,16.91445669874674,0.7621660800675929,72.69514806394079,7.5462375749345,3,1,2,0,2.065486359263848,44.16266183827094
498.80977051250153,1887.6182742353756,22.270444306950704,7.455903213653114,37.56350614992918,38.18110390761319,1.1552513012502663,51.635308997040624,8.51344595937169,1,1,1,1,20.620777982994895,38.06758534410415
572.774523703885,2420.788008066765,17.486618102449135,6.898187765775779,42.93092850720121,16.502193414454773,0.7821200734104268,75.79222893763274,24.205327169841333,1,0,0,0,24.75741189375699,24.36983796962338
552.672307692442,2238.418206505765,29.185472205004235,6.947400328732851,32.247627705200465,12.973820146131324,0.6547714451399171,49.027813794967784,18.86338720507692,5,1,0,1,10.765097502992102,50.19732065280133
419.0549904649883,2497.3143436933387,27.74963057220993,7.907565765033849,41.18066805696254,25.268610922500507,1.063382815697606,49.426945804157,21.027430709272735,2,2,2,0,1.2631276751570404,37.587117072658074
564.8434057604026,1655.9253600872232,25.035335059936624,8.718197062419721,10.648015893578687,33.040760382712165,0.7436844394122801,27.184807310031914,12.952699714655061,0,2,2,1,5.075023349222737,32.08646766650035
189.82162592336377,2197.344775610465,21.93443341500911,7.769456721454375,42.73521699118141,25.32008887267395,0.7247122595080706,68.15937464913318,11.72625455009911,4,3,2,1,16.66064506601005,49.027501531853034
238.19228808861533,1722.5101876920148,21.17648312376763,6.4001466143689125,11.605554363414662,19.6863946182958,0.7412812404688454,34.81792474802375,9.689680135663398,3,3,0,0,15.68990363689262,34.11988729101873
170.35228000974212,1823.8383063950814,24.764602007264312,6.396517396020575,45.5965350545145,29.535991436165425,1.0621065016827707,73.97674936233891,14.612960566248178,1,3,0,0,19.908753270053055,27.724270674765076
296.39864884346895,2015.7571021838812,23.18147804110358,8.673700374198472,49.67850988954573,22.145081739427,1.0487473875192468,74.64945321982377,16.036574670683372,4,2,2,1,7.093216263065636,51.658353192762135
324.9047803602669,2335.7802484422405,15.934096588228284,6.972956054799067,21.762698487071113,42.650369154432155,0.66316799319619,76.59860671244898,17.635496873055107,1,2,0,0,19.327165973131216,20.37047921480731
272.10706429825314,2479.3085099590835,22.687539731554978,6.439374163814437,18.412742251431744,42.292579886125026,0.5999698738834724,51.2138293461854,10.14237007997389,5,0,1,1,17.511616516568075,44.56498495483234
522.9318791183682,2198.7554380238735,27.096054258492593,7.757515926590992,40.61453455432163,27.58301369902334,0.7427352216352163,60.625627087018664,23.973081618059812,0,3,2,0,8.74754794513224,28.93375439253531
310.53899701211515,1743.0968168175339,21.88859816395437,7.821486823554692,20.121053636810128,21.475939790639046,0.8154952587633981,66.71095280369981,8.395169964142717,5,2,2,1,14.091715553367088,52.069240185107354
276.42052935932134,1747.7641029601914,15.779348663314027,7.88611253230859,44.62249532688814,35.79963448848237,0.5145034895651972,27.860877119027936,24.313063495328247,4,0,1,1,4.534571403959841,36.45040631316894
394.21323742121183,2158.856992065559,26.794172990760497,6.895245272429608,14.113703686299068,11.284953021907333,1.0145595762440314,56.057431699849836,5.297122450150075,3,2,1,1,11.861548082453982,47.72334244819429
213.4159012386432,1510.410289498793,18.020456732039616,6.239287778957635,15.038207855174331,26.616915211527793,0.7378344891591806,22.0578740781987,14.622513836336912,1,0,0,1,22.148736149335384,22.347901159757424
510.98864133931784,1343.616347070813,18.879312523320582,8.709039960581627,49.16606220402463,21.771318799461675,0.6006409935779635,49.85396500332355,11.667356762331256,0,3,1,1,11.108593115809379,30.6941815939686
183.54778965589688,1661.0088049330095,17.470595301484437,6.852321918796867,36.953555930800185,42.218755978589414,0.39613889366759153,29.290560897213645,13.982468278605015,5,3,2,1,21.14960095541013,51.56584703275185
594.0991214702328,1573.4106891503063,19.953225973072463,7.957668348936624,43.87548897715811,10.420105954543889,0.5149606443632462,30.97537555772508,16.41329157961578,4,3,0,1,15.166080766232666,51.42261022727725
497.51014618349586,1585.200556592787,26.351272585329525,8.037237661684646,22.97317509406072,29.34852065014222,1.1543530545803853,41.90285400155609,13.71178316025418,5,2,1,1,5.605041114456562,56.44335427984867
239.4220566903776,1503.690076364883,22.79078789255906,7.786019284406663,37.05934998082418,35.923225337331914,0.5745897181375739,45.94623000299018,13.2969370060319,1,2,0,0,14.946549872749515,17.298273173670985
152.48495270562108,1254.7211465272705,18.073219112260688,7.013559224955486,33.769673092343886,26.975629563341442,0.45197336043033176,57.390345471931234,19.654468308266132,1,0,0,0,13.143599899769523,8.788105042312544
516.9576428046753,1223.236115153438,28.167451172280614,6.9048502597865715,34.12600480491788,12.989106055695258,0.7146055124894939,24.465705106310942,18.71752550172929,3,1,0,0,10.567392044713216,31.18838513144009
468.0858047314277,2484.039106656841,28.193727824272937,7.7539375350270285,37.301298381508865,44.03614865097658,0.5763789690242238,50.22150567424668,21.665425640716958,0,1,0,1,3.871130548385688,22.445489162552708
478.0532256184443,1756.105073856621,28.058676375690105,8.451848647390399,33.01436692516394,28.130365098163427,0.3316433252440747,30.95750781518607,9.99917962478991,2,3,1,1,11.001007932333515,36.83500548753356
497.0716560086756,1699.6246413075862,18.58194317072309,8.661507695200829,27.162494772106637,31.496518551165398,0.5908306955514755,54.43851050190452,17.19057019508127,5,1,2,1,2.7462970297510507,51.64675718689191
183.32009328034067,2083.5414675009906,21.768590162714823,6.47535509144977,21.036907775221874,18.281342394762756,0.7896977615455216,58.24427673567101,16.70389570785708,1,3,2,0,3.37045723357003,30.382961318112
311.30957784492267,1483.7300542245835,29.774844842113126,6.6025543927540715,40.743253236528076,26.922432978738133,0.7965411348179702,53.402555393171234,12.394756217453775,4,0,1,0,10.981996790385185,36.4390850529685
202.14107678630836,2434.949539135293,26.580187144649855,8.656314272836008,19.050897200127448,25.020232218541267,0.6209030290591998,64.29773062869846,14.721150838053617,5,1,2,0,8.329155567243129,32.21147722595872
538.3965416440171,2222.2485187402176,15.407511318383397,8.114991593670462,37.694172246176564,12.62135447006943,0.7025724806273406,40.13655465445408,11.275642866114575,3,1,0,0,23.213063820693364,30.22819517202084
430.48415707240105,1316.2343030059374,15.97806886890738,8.495783944557411,19.333312905973067,13.715612374161353,1.1689661264112896,65.90639549798786,7.836887952339704,3,3,0,0,10.016939329126494,38.86223538019525
298.9041111836921,1742.855008520407,21.95897065218499,6.726844848751893,35.01320679817816,39.31153818665711,0.6396136295072804,45.96602490249162,9.276024213254656,1,0,0,1,19.188594929730403,19.40045232784576
178.60125762871064,2342.853799830814,28.638303087923404,7.727723264884445,39.883130685161156,18.39369832723066,0.5324041319339846,49.05106989935581,7.110272928024022,1,1,1,0,13.725940632789825,16.038934381920864
289.942044772048,2428.1516289788333,23.080526969290712,8.022962945485432,18.748555556261568,16.823539502452068,0.5191203396600841,58.88612763566429,18.661391503802484,1,1,0,1,17.898056047416052,19.148260114345295
296.33249491203617,1807.6219646248305,22.467187620514352,7.9682909021621295,12.397732034452332,27.671900793754872,0.7119881514337207,21.10150303995344,18.214547862183032,2,1,0,1,7.24278359236958,24.868877225273792
478.32278025212884,1997.43480597392,16.58210549934946,7.261194396253416,15.238949719766964,36.90614959768796,0.9835681338452495,59.2396532852149,24.012127431597456,1,0,1,1,23.605719348119898,30.842096492906656
436.9008621098459,1417.144129919698,24.85170157086441,6.240026718397402,34.23987869084102,12.168128150264577,0.4853893657696259,57.11510894432692,19.593568272944825,5,0,0,0,13.722123925946175,37.83921949744499
549.245734159347,2488.5192139780693,27.331547409003385,7.7156077476910845,43.97785624902942,30.188277187338954,0.9383665144266913,38.59082700519679,6.0409167751226285,5,1,0,0,20.95177771084599,42.78694330592625
362.4967163228772,1501.1732117984764,20.706300112613434,6.858064001866983,11.799872849416975,14.172365499420067,0.31903484101447466,25.147657093969368,22.684903478579084,0,3,2,1,9.761096643426724,31.783759064341023
203.81741067223578,2425.5513063756634,26.63417776387991,7.370661039971515,39.36605036166585,11.276136778896646,0.6770396801855514,25.45612699478247,22.253503258914517,4,3,1,0,3.405072377212589,40.63310258256741
470.9601542503477,2044.540643690079,29.467149808512175,8.689710639217925,23.652745838002083,11.846038325677608,0.998278558682508,75.3934248191137,13.866406415453973,1,1,0,0,17.16907954530037,20.105091798594227
492.35327187760385,1990.057833342517,18.056496886915337,7.237491825870331,29.1411347967809,39.19574378729544,0.6048596601969882,61.356759273550225,16.71726101055843,5,0,0,1,1.1862315600981876,40.213218216050095
402.5747389062733,1866.495064321461,22.84994446792112,8.38348417732751,47.154381993822625,14.129036926982154,0.8073633913008595,27.626156826244426,24.521566649450378,5,1,0,1,12.407031437572199,47.26105619737074
496.93523097955244,1499.8707552330864,19.307069371268632,6.690205574948053,23.278860189433818,11.580297754430218,0.4844813095433197,41.40339015853438,15.646087276963325,5,0,0,1,5.627245663995022,43.37352779272685
372.20801836397584,1429.4864416071607,26.892816285507593,7.948397294865075,28.61347735757944,25.32649605000193,0.967795852013555,55.54897963409579,23.106436567521797,2,1,2,1,16.057012106448692,39.89986387510867
385.2297732218973,1486.632071791228,23.663900488217365,8.740218081541254,10.547296590427244,39.53977151797086,0.34705119294188363,70.13430230543892,6.660775156203728,4,0,2,1,24.50607695530845,31.516532174722588
342.3934582613473,1442.3697407875309,24.518736263254556,6.464922062269636,13.263948800193536,19.184293177125568,1.0672883803879503,22.61965572278051,8.821037374173656,3,2,2,0,12.145669751695504,42.43891316725266
161.43860703484285,2213.4598156367792,26.96871239423841,6.2216318497906995,20.34366364539136,24.759941613407072,0.47837674777950134,34.19798788820053,13.815098868826357,5,3,2,1,20.619958156616,53.836565551981394
198.551142146987,1655.1628369167493,20.939557089936823,7.327315260844798,11.114089632842976,11.397288639731293,1.0869582285374977,73.38493941772279,16.695136166746096,1,2,1,0,13.186820486826905,23.272933293979772
164.14313355903042,1275.1954795324152,28.726351026105647,6.440826255933555,35.25501304193004,25.717747994720654,0.6172763171704656,20.54993301102899,21.324557037256003,5,3,0,0,12.900160746496578,39.07526212608599
436.3846850687012,2459.8334191830545,22.9954330086921,8.145799309158201,27.055934272064903,30.216457822299677,0.9504152170270379,32.08394616763324,24.765242302863737,4,0,2,1,23.330163836290666,43.98892701835753
291.460191484347,2348.9216504524534,17.36932234253022,8.577826526006254,31.92580810912088,29.98174688132507,0.5873027680075695,77.54145055837796,12.777029929482328,3,2,0,1,22.359180849920357,33.12063208426843
378.85681102411627,2406.077968153777,25.438486772532038,7.328454529042773,16.985887435853183,21.63493422610278,1.1153205041111827,56.80411079133027,5.948312722801699,2,3,1,0,19.859211164511386,36.61275463007346
558.4049132667419,2493.380169440366,26.898920256573817,6.872650269604147,21.837281177464646,21.043661323209744,0.4139734129665369,35.70028199825039,21.023430065906496,0,1,0,1,8.11013807960282,21.62116566732075
262.1815031169937,1426.0638239853336,19.7514251560129,7.329448629417186,36.552978994109004,13.731826662780925,0.46066781034533877,24.019465663750857,17.087614381656163,1,0,0,0,14.080201977374573,10.02997598464773
334.6723153660334,1715.1146245734562,27.857688854981294,8.080964326410003,48.612108945215994,22.837941222619392,0.743727112642922,21.69148042683333,8.970857177364033,0,0,2,1,6.37353359933644,24.41157887847839
489.9980123443719,2185.7100184153187,28.592148821486497,6.223540820108965,12.016670944088368,13.482313410553763,0.3737445951343315,34.68470477821563,14.896569132428404,2,1,2,1,11.654000753116954,38.11103590782351
252.9591744712301,2104.82680346993,19.153567310667135,7.732580372660213,45.615372834210646,36.830858064921806,0.4763821662315857,72.88914917533464,19.846204910674487,4,1,1,0,12.621113578234976,33.54630492470779
184.64095942295685,1400.0646782418116,29.75282209072833,7.794558380707186,33.07524805244834,43.81960042118651,1.1493897439908127,44.95481925785057,20.408235741372877,4,3,0,0,20.95936096406394,40.30029670114382
280.3881538111956,2260.583062487803,17.110672920731375,7.857989441929433,32.55678267022495,43.95260598333474,1.1788406950330983,63.22000214995958,14.99236823997524,2,0,2,1,22.504680767799833,37.77509222711114
222.549579264302,1491.772743387659,18.03023502603735,6.829257407950281,30.011141408310415,40.277488478138785,0.6386333963973797,75.09710212279747,11.104290602577183,5,3,2,1,10.950881497515468,57.36693038153793
568.3639435541579,1490.96289926941,17.76337258857039,8.05653708078313,12.775763436167335,31.02772522688667,1.130957418912542,44.482427696169,24.47485164076987,2,1,2,1,1.424906681757693,41.4971154339556
513.6541708039877,1898.0667497614377,28.409845650118058,6.437617864462619,13.595074069446426,34.53029940353579,0.7903422081060885,31.47664226224382,18.26725221912986,1,0,1,0,21.68257215494451,21.24378183425195
435.03169042969057,1970.8219152942143,24.814388284874425,6.718102874813683,34.036480226363445,19.98220309381449,0.5427682192863903,51.02707585141517,13.164750386925974,3,1,0,1,5.182688284032657,35.80377624623399
542.157265584473,1954.1120701891546,17.281564248334092,8.481422121301653,23.63834285742233,32.07696470604172,0.9321588489725388,74.48502122359127,10.609264484093048,0,3,2,1,15.925167133369445,39.84653038590187
511.6524346046015,1318.9328886170813,21.604851275525235,8.120680191889074,46.69072266310722,25.94773423039571,0.8930116259173715,68.26246484826203,19.622059660071244,0,3,0,1,1.5993016104191486,32.63804549890046
233.95652649871613,2340.6991214194945,24.229470376047033,6.235738440429498,26.26362149437889,26.870606892192637,1.1902127871978598,23.94979060178923,9.843668911875355,4,3,1,1,10.588155406253541,54.660266186529476
551.65154932049,1545.2800553653178,16.25196127484075,6.845778276961481,15.731258348105644,36.52217961313053,0.538542558668355,61.55436800465491,8.434199779473763,5,0,0,0,24.663047250768393,33.55872941336993
392.7040088620428,1368.3693976676454,28.236245526110082,6.7574568557822285,38.58875334008144,19.86714244590381,0.9048535523955619,54.31385134753722,15.596677779241405,4,1,2,0,3.4166464264912744,44.44756215278194
513.3480698238282,2355.3725038296707,27.054053031623027,6.904096452896129,21.734136857640394,21.131386409308195,0.34682137952650216,74.44779058078552,10.799747852882838,1,1,0,0,11.168635647991415,18.235992867946674
553.2410849655719,2442.3469476986793,22.57810160364957,6.8436554027277055,31.018812294235726,42.36246268950228,0.4022814348270475,27.348885011017835,17.578102898472302,2,3,0,1,8.371598804558852,39.22141733506942
293.1015637373388,2320.765902445086,29.506899228887555,6.362568368931399,37.9133114202068,11.967850319784029,0.3035265374559839,52.042166792279396,7.35877349748467,0,3,1,1,22.722114961318344,29.367312397645605
199.52336603745454,2252.370897142341,21.266414689126496,7.393245343151733,46.01056444808282,26.997200444466912,1.1995146129537058,72.76776161071353,18.09882209134643,1,3,1,1,21.864162589776523,41.98458765809386
252.57082314387375,2051.8145748307284,29.761654785547467,8.10510703444403,41.68764779206704,41.94802801427516,1.0220463274327298,44.60142720450458,10.665930559954045,4,3,0,0,6.704770247349492,37.613224366605856
342.1985048818153,1916.114581791881,25.018799982054404,7.7775024842653355,37.054442714908966,31.362705273635495,1.0080507132601866,48.91969506397203,5.004858688690255,4,2,0,0,2.948506889210348,37.510965706714096
518.1066446651218,1313.0827878848331,24.520069098809124,7.949466338355008,37.18532729580574,29.124247597424624,0.7587534677593617,24.2276406600175,7.538721153483527,0,2,0,0,16.05132145746682,20.911256946814127
537.3287624653545,1730.9891769919082,17.489323429436773,6.410987864194222,47.83698576128346,18.741046273027433,0.5700603746148959,36.68861842693465,23.67230755670188,4,2,1,0,9.072849085209034,44.73825030866363
153.1284587390358,1684.495072116008,28.22891637456966,8.673875846459648,21.83296389986144,22.01464211725569,0.4361378560164083,39.47039895013684,22.347092782307158,5,3,1,1,17.130025374545514,42.00313305635033
379.8362861599046,1537.679918888424,21.412345318809226,8.380078767991865,10.044483767847495,39.82169455316425,0.5562072649618173,76.70734692469321,9.672180640724736,4,3,0,0,1.7708741456275474,32.53184232243054
337.83495141695056,2140.4461477951604,17.43350108673719,8.293234828088725,20.87818237592795,29.572634611896035,0.6383740997362252,36.96004163246954,20.567438090909825,3,1,1,0,4.201581644259746,24.360070482998005
249.9485147118286,1844.638455602402,15.189112799636385,8.339757893108596,18.71565518506976,28.015976781487296,0.9806790872822646,47.652124116179124,17.171431863479484,2,0,2,1,17.47293358654344,30.641424306324467
203.93941530015726,1305.3600806799423,23.39633525457574,8.62504732114518,36.473383404559925,13.485289973901011,0.7856956100128372,60.278265413856786,24.41809422899739,4,1,1,0,6.096895727259946,31.438680771546938
301.9268271316326,1486.2381625347548,22.910994331840143,7.615060311895615,35.34846399062116,10.560985475929309,0.3697352638999344,29.731002344472643,12.472113190681181,3,2,1,1,21.582104218297637,40.71811456116464
574.3093667606336,2088.2363927574747,25.790304335537378,6.720733246455827,33.73845530818895,43.728981604046716,0.316226108063021,49.18654322851247,18.629212250343425,1,1,1,1,2.4061813050432503,31.714204100362117
295.4413194093398,1298.9701173373903,28.35387079526703,7.803637380416608,10.649737728378149,23.194515855039455,0.3920989615806568,64.31234236855445,6.270714448478372,4,3,2,1,6.171567586853791,46.31730941047572
383.45577978451473,2306.568988263399,16.191098769645443,8.131491883536642,39.1511221780259,31.11245717348265,0.6694488423276413,72.01131278162396,12.92494693632812,5,2,2,1,24.96544596364165,53.963717787649614
466.35853150283003,1843.6904851181666,25.972447355105437,8.118585222720467,22.94121649941966,12.790027561554975,1.1398736253441164,57.5755564797456,24.27635322376361,1,2,2,1,11.393826462083023,40.19473332678824
313.6333210706823,1824.7625505246424,17.811179161463734,7.555767462833889,36.60223956026525,33.909000000306634,0.8736622330882993,60.14321091901687,15.779617489002412,4,0,0,0,17.871175925071444,29.227479894002624
587.3019372244323,1970.130120057373,27.87265579735746,6.377992670267303,32.26313714008613,42.639834804708634,1.0216433098879636,27.57700835507414,10.757590066696892,0,0,0,0,5.383913172568328,20.921452693610885
